ID,target
ID_0816314387,0.3766303
ID_0816353841,0.31376922
ID_0816386231,0.8324189
ID_0816496256,0.7376801
ID_0816661347,1.0167482
ID_0816792759,0.3738867
ID_0816850638,0.4708311
ID_0816868241,0.24154404
ID_0816971730,0.7517585
ID_0817475996,0.49619278
ID_0817631702,0.6906128
ID_0817688898,0.5820265
ID_0817889931,1.032241
ID_0818025865,0.28589222
ID_0818385926,0.4307059
ID_0818540058,0.10841134
ID_0818578092,0.41644284
ID_0818636281,0.72038275
ID_0818644309,0.14670202
ID_0818688731,0.18844056
ID_0818702588,0.6835418
ID_0818882995,0.4045912
ID_0819096979,0.48413533
ID_0819191093,0.3692171
ID_0819640018,0.8940184
ID_0819653255,0.4462362
ID_0820260879,0.5009076
ID_0820517663,0.7033379
ID_0820838183,0.43576974
ID_0820842453,0.7647673
ID_0820882369,0.68637955
ID_0820940672,0.8078602
ID_0820973650,0.35536507
ID_0820979690,0.4298309
ID_0821157483,0.70559484
ID_0821332963,1.023792
ID_0821356759,0.6116613
ID_0821382976,0.43632072
ID_0821438218,0.5674174
ID_0821630715,0.15231946
ID_0821784942,0.44245213
ID_0822119853,0.41462043
ID_0822215188,0.7314993
ID_0822263541,0.48762912
ID_0822384104,0.1799457
ID_0823025278,0.94835305
ID_0823366004,0.87623674
ID_0823399999,0.3777293
ID_0823588249,0.76119596
ID_0823645968,0.9608011
ID_0824030565,0.46984136
ID_0824053549,0.4064047
ID_0824142741,0.1996282
ID_0824324674,0.3316697
ID_0824623625,0.8780426
ID_0824740184,0.40790135
ID_0824931908,0.344375
ID_0825292686,0.4115535
ID_0825571411,0.30138248
ID_0825724421,0.81519186
ID_0825805401,1.0061651
ID_0825918209,0.9478663
ID_0826024676,0.22390509
ID_0826303879,0.4324604
ID_0826393017,0.28555003
ID_0826417539,0.59513515
ID_0826464195,0.5677753
ID_0826655036,0.22973487
ID_0826663902,0.9516647
ID_0827083294,1.0147504
ID_0827431221,0.3011302
ID_0827884756,0.40020216
ID_0828190948,0.7561472
ID_0828390647,0.25753438
ID_0828455955,0.8257812
ID_0829118598,0.110046655
ID_0829141950,0.4190277
ID_0829167995,0.47840133
ID_0829513326,0.43980208
ID_0829529024,0.9415948
ID_0829680703,0.65248716
ID_0829771581,0.41176432
ID_0829963141,0.12888497
ID_0829987170,0.91402876
ID_0830165308,0.52997077
ID_0830468440,0.43919653
ID_0830618451,0.6928189
ID_0830637339,0.5518354
ID_0831194773,0.5746369
ID_0831307403,0.93196815
ID_0831328888,0.8364662
ID_0831462966,0.6997647
ID_0831814010,1.0036781
ID_0831818015,0.16118824
ID_0831934054,0.798203
ID_0832031210,0.26283023
ID_0832269072,0.7268126
ID_0833095188,0.81632996
ID_0833302520,0.94136083
ID_0833439404,0.9909004
ID_0834038552,0.9045309
ID_0834097881,0.42297417
ID_0834212333,0.71959454
ID_0834393452,0.14431164
ID_0834825289,0.4928365
ID_0835092201,0.50668687
ID_0835207756,0.38737893
ID_0835283956,0.8349395
ID_0835380033,0.75531566
ID_0835887150,0.44298586
ID_0836154568,0.48045403
ID_0836285098,0.4546127
ID_0836828429,0.29515418
ID_0837109329,0.3713687
ID_0837468993,0.53869814
ID_0837748277,0.42403242
ID_0837851489,0.6723206
ID_0838204575,0.7047041
ID_0838507234,0.3629676
ID_0838867528,0.7123203
ID_0839592420,0.8846041
ID_0840131139,0.74895465
ID_0841330785,0.8534627
ID_0841342623,0.70938295
ID_0841530962,0.2832929
ID_0841537728,0.29960263
ID_0841673550,0.56419027
ID_0841739137,0.24194685
ID_0841984299,0.58988065
ID_0842329604,0.5706809
ID_0842345090,0.5863674
ID_0842504355,0.4025228
ID_0842536872,0.282657
ID_0842691333,0.865939
ID_0842908729,0.5085164
ID_0842909575,0.74390066
ID_0842979759,0.9262962
ID_0843230690,0.3521998
ID_0843782106,0.72442424
ID_0844449291,0.38534313
ID_0844570600,0.26710373
ID_0844677391,0.67953414
ID_0844894276,0.4620324
ID_0845008856,0.47344416
ID_0845240801,0.99175406
ID_0845290286,0.12838668
ID_0845416322,0.26868758
ID_0845419196,0.2764474
ID_0845952125,0.8321245
ID_0845952693,0.8825294
ID_0846618909,0.39892927
ID_0846831627,0.8383788
ID_0846906300,0.94412017
ID_0847000397,0.42635423
ID_0847309952,0.95339
ID_0847464106,0.98825634
ID_0847621767,0.7638565
ID_0847838412,0.6124034
ID_0847886762,0.8995987
ID_0847888876,0.2778312
ID_0847980755,0.5107909
ID_0848323151,0.24102631
ID_0848382716,-0.041676104
ID_0848543942,0.32999402
ID_0848644496,0.3860417
ID_0849083252,0.093450606
ID_0849605805,0.49771306
ID_0849827398,0.7314356
ID_0850006837,0.19473964
ID_0850216327,0.37235242
ID_0850292443,0.60053813
ID_0850408173,0.15151075
ID_0851242232,0.48221534
ID_0851300496,0.7288787
ID_0851490936,0.19359738
ID_0851570779,0.65632087
ID_0851663259,0.2269992
ID_0851678910,0.3379487
ID_0851984769,0.9068355
ID_0852115251,0.95953065
ID_0852184841,0.37934756
ID_0852279025,0.630664
ID_0852441859,0.64453566
ID_0852462184,0.2695993
ID_0852575830,0.37066406
ID_0852702328,0.27998286
ID_0852705591,1.0038077
ID_0852949607,0.3293677
ID_0853215797,0.6651986
ID_0853366472,0.37146568
ID_0854781358,0.71475273
ID_0854805402,0.13972783
ID_0855079327,0.8061942
ID_0855288322,0.58349824
ID_0855655110,0.54906124
ID_0856711519,0.3644358
ID_0856732365,0.86161655
ID_0857063002,0.8731587
ID_0857112167,0.46270245
ID_0857220599,0.26022395
ID_0857293252,0.8937831
ID_0857649836,0.6437922
ID_0858222908,0.63669264
ID_0858879455,0.37257633
ID_0858958338,0.49231973
ID_0859002895,0.59084
ID_0859153729,0.5789462
ID_0859438166,0.54590595
ID_0859539131,0.7293229
ID_0859766023,0.81790394
ID_0860349809,0.14837092
ID_0860418264,0.52998024
ID_0860525048,0.19698283
ID_0860642848,0.6326345
ID_0860681589,0.819821
ID_0860811677,0.79069793
ID_0860900250,0.7298111
ID_0861485848,0.7801312
ID_0861497996,0.16812804
ID_0861644962,0.937649
ID_0861757204,0.5195603
ID_0861764408,0.5130531
ID_0861783540,0.83524173
ID_0862150545,0.5903166
ID_0862483853,0.43416983
ID_0862885147,0.67554355
ID_0863039065,0.63880515
ID_0863474953,0.6557796
ID_0863479311,0.7566089
ID_0863591600,-0.0017876625
ID_0864180473,0.57358664
ID_0864305418,0.5422432
ID_0864394072,1.0481136
ID_0864409024,0.4151628
ID_0865050854,0.47526616
ID_0865906984,0.529479
ID_0866122698,0.7674439
ID_0866674631,0.5483857
ID_0866925079,0.060121864
ID_0867067497,0.9217746
ID_0867199149,0.8238976
ID_0867275186,0.91893905
ID_0867315822,0.5066669
ID_0867412543,0.48046884
ID_0867808395,0.26597804
ID_0867926982,0.27667895
ID_0868523437,0.5954541
ID_0868614085,0.4195825
ID_0868717878,0.819669
ID_0868784371,0.7691438
ID_0868806376,1.0191815
ID_0868971416,0.59209347
ID_0869112296,1.0170933
ID_0869193729,0.9795797
ID_0869612900,0.65403986
ID_0869671774,0.11743194
ID_0870283103,0.4839466
ID_0870398572,0.9367095
ID_0870441340,0.75855994
ID_0870630946,0.9602132
ID_0870779283,0.701224
ID_0871007158,0.14923698
ID_0871082055,0.81918406
ID_0871609439,0.4701558
ID_0871936442,0.6518383
ID_0872026755,0.54144216
ID_0872044134,0.77483004
ID_0872180814,0.40046465
ID_0872882346,0.92904866
ID_0873024817,0.88404244
ID_0873115359,0.3880748
ID_0873146599,0.34359616
ID_0874048449,0.65504825
ID_0874155639,0.8838049
ID_0874209348,1.0250419
ID_0874251085,1.1109409
ID_0874804375,0.803945
ID_0874890632,0.13686582
ID_0875153067,0.6843765
ID_0875280553,0.65528
ID_0875494329,0.8962695
ID_0875555494,0.25758213
ID_0875582356,0.85202515
ID_0875791742,0.7803941
ID_0876188107,-0.0010844469
ID_0876276236,0.50356966
ID_0876627531,0.2839769
ID_0877063104,0.62831295
ID_0877122560,0.762961
ID_0877360933,0.7571922
ID_0877370720,0.6846514
ID_0877624269,0.21575555
ID_0877667604,1.0461864
ID_0878202545,0.34133863
ID_0878270960,0.41859084
ID_0878305144,0.54581493
ID_0878351119,0.64676285
ID_0878351374,1.1721625
ID_0878358873,0.93029225
ID_0878439393,0.65377367
ID_0878553678,0.79285944
ID_0878648136,0.76567876
ID_0879004331,0.8110801
ID_0879560251,0.26046315
ID_0879650151,0.6522584
ID_0879719338,0.437072
ID_0880275670,0.3929744
ID_0880465027,0.7325107
ID_0880545337,0.857236
ID_0880610603,0.36447555
ID_0880976448,0.49137542
ID_0880989137,0.7422096
ID_0881236266,1.0234982
ID_0881451639,0.53197646
ID_0882033548,0.34463453
ID_0882298752,0.28026634
ID_0882340843,0.5262163
ID_0882751215,0.41071314
ID_0883099792,0.6301998
ID_0883391610,0.9588658
ID_0883691440,0.45739505
ID_0883836296,0.48166916
ID_0884133301,0.6449074
ID_0884143769,0.90117866
ID_0884435782,0.8892088
ID_0884507939,0.5663388
ID_0884717729,0.20127657
ID_0885182208,0.4835726
ID_0885313071,0.6418326
ID_0885405444,0.5130546
ID_0885530737,0.29385072
ID_0885925539,0.31335926
ID_0886215930,1.0050725
ID_0886325057,0.9336736
ID_0886718088,0.98097134
ID_0887196214,0.77758753
ID_0887328291,0.28409696
ID_0887400389,0.41644534
ID_0887633912,0.8593302
ID_0887855920,0.82736355
ID_0887893432,0.41811377
ID_0888054745,0.6602175
ID_0888092565,0.18733326
ID_0888201634,0.35317534
ID_0888257479,0.5114395
ID_0888445251,0.5277447
ID_0888673057,0.6693817
ID_0888832330,0.18501404
ID_0889218776,0.8917895
ID_0889264025,0.2967997
ID_0889540175,0.08151966
ID_0889782275,0.21179357
ID_0889818925,0.8575971
ID_0890127779,0.55371165
ID_0890187572,0.44070095
ID_0890234764,1.0265689
ID_0890425471,0.8401186
ID_0890926741,0.65070504
ID_0891073746,0.89033294
ID_0891227975,0.49317577
ID_0891300966,0.87542665
ID_0891502715,0.69492286
ID_0891519749,0.324709
ID_0891640103,0.6135063
ID_0891820825,0.15672529
ID_0891822020,0.80413157
ID_0892337557,0.59991413
ID_0892537876,0.48572952
ID_0892635725,0.4637888
ID_0892853120,0.89157146
ID_0892962188,0.4962537
ID_0892989569,0.8786707
ID_0893464423,0.37151572
ID_0893599997,0.560756
ID_0893674999,0.9205744
ID_0893800403,0.4130564
ID_0894126857,0.82258844
ID_0894379664,0.09393495
ID_0894671146,0.3547209
ID_0894750402,0.3690527
ID_0894938031,0.34474653
ID_0895174618,0.60180783
ID_0895521578,0.63380814
ID_0895583213,0.70268005
ID_0895722684,0.7950699
ID_0895887909,0.65689236
ID_0895944590,0.3154927
ID_0895990379,0.5129477
ID_0896167176,0.51793635
ID_0896360703,0.37925848
ID_0896382688,0.93817496
ID_0896392126,0.8341994
ID_0896510239,0.978104
ID_0896661720,0.18600133
ID_0896687430,0.1363473
ID_0896789602,0.8853748
ID_0896876583,0.15179059
ID_0896946691,0.48065263
ID_0897081580,0.9446856
ID_0897164452,0.57844234
ID_0897202386,0.5665681
ID_0897257483,0.87666655
ID_0897309076,0.491474
ID_0897781722,0.64516246
ID_0897945110,0.80771196
ID_0898127615,0.2251117
ID_0898501405,1.0079418
ID_0898513710,0.64217645
ID_0898537308,0.23237199
ID_0898710862,0.44417152
ID_0898849396,1.0051682
ID_0899054444,0.8913688
ID_0899367766,0.98131204
ID_0899515730,0.20425338
ID_0899773217,0.6267699
ID_0900014283,0.80348325
ID_0900038884,0.5308533
ID_0900174735,0.1949091
ID_0900656509,0.12086013
ID_0900666918,0.87785125
ID_0900668629,0.70242095
ID_0900911559,0.6803658
ID_0900931642,1.0079067
ID_0901054398,0.26425794
ID_0901393810,0.7439064
ID_0902090472,0.7479227
ID_0902194852,0.93115795
ID_0902208090,0.6877695
ID_0902682725,0.6961939
ID_0902767258,0.7037457
ID_0903065600,0.77178025
ID_0903253520,0.93948704
ID_0903326527,0.7478981
ID_0903652518,0.8141417
ID_0904143780,0.34785318
ID_0904236113,0.74486834
ID_0904332361,0.9523965
ID_0904452842,0.51434374
ID_0905049408,0.6340989
ID_0905143782,0.5516013
ID_0905183588,0.5242107
ID_0905243322,0.45079827
ID_0905420274,0.68942976
ID_0905759579,0.38602272
ID_0905872922,0.7620561
ID_0905997560,0.6752354
ID_0906104217,0.36655515
ID_0906262070,0.45759797
ID_0906816241,0.28873453
ID_0907200068,0.28251052
ID_0907582218,0.5750197
ID_0907604216,0.35053396
ID_0907829671,0.369199
ID_0908139925,0.3146084
ID_0908311704,0.22523847
ID_0908349432,0.24146637
ID_0908519413,0.5593546
ID_0909075588,1.0397601
ID_0909160865,0.9853219
ID_0909479838,0.31541514
ID_0909864843,0.56789654
ID_0910177735,0.01070109
ID_0910215880,0.9359813
ID_0910407651,0.8626302
ID_0910504213,0.2441653
ID_0910940105,0.78818685
ID_0910949801,0.6064752
ID_0911038514,0.92618865
ID_0911119374,0.38630334
ID_0911229249,0.33476496
ID_0912020243,1.016555
ID_0912800928,0.12552348
ID_0912819732,0.5326152
ID_0912950548,0.42810348
ID_0913050815,0.7095854
ID_0913334730,0.9001596
ID_0913685468,0.99221605
ID_0914433723,0.78510475
ID_0914557749,1.0920892
ID_0914615433,0.6270534
ID_0914910007,0.58392584
ID_0915421150,0.82020116
ID_0915581154,0.6325393
ID_0915828360,0.98233616
ID_0915919383,0.69997084
ID_0916090572,0.46308544
ID_0916244908,0.5564389
ID_0916418561,0.73988914
ID_0916437330,0.73574066
ID_0916438023,0.48880336
ID_0916720439,0.579988
ID_0917729538,1.1918985
ID_0917934635,0.9824549
ID_0918079643,0.96086013
ID_0918313504,1.0133319
ID_0918518829,0.5094684
ID_0918639342,0.6425364
ID_0918689608,0.74814695
ID_0919085164,0.70643586
ID_0919140939,0.5999943
ID_0919279521,0.34882727
ID_0919409776,0.5577844
ID_0919870610,0.60204315
ID_0920027002,0.9309906
ID_0920051602,0.87784874
ID_0920286191,0.44045556
ID_0920466323,0.4705575
ID_0920742750,0.8076956
ID_0920800518,0.12367186
ID_0920945903,1.0634332
ID_0921069612,0.17269427
ID_0921145472,0.6052167
ID_0921239912,0.070735276
ID_0921461870,0.8557823
ID_0921571025,0.7545688
ID_0921738546,0.21155894
ID_0921774711,0.28556567
ID_0922110778,1.0538613
ID_0922246030,0.74657506
ID_0922669682,0.52556634
ID_0922843272,0.25685105
ID_0923283789,0.5012188
ID_0923447315,0.92044634
ID_0923589676,0.81461656
ID_0923672513,0.23994964
ID_0923850640,0.35239375
ID_0923894191,0.6507636
ID_0923984750,0.8495729
ID_0924159154,0.88971686
ID_0924239239,0.558487
ID_0924371074,0.6967659
ID_0924406785,1.0265312
ID_0924450036,0.29076737
ID_0924682342,0.38029715
ID_0925185608,0.66971236
ID_0925199357,0.54085624
ID_0925251682,0.62529075
ID_0925343527,0.46522665
ID_0925402802,0.46519223
ID_0925528119,0.41363853
ID_0925713766,0.36679512
ID_0925865290,0.54897493
ID_0925903535,0.62651324
ID_0925903945,0.87888265
ID_0926025434,0.8053263
ID_0926398603,0.103951454
ID_0926642945,0.37219474
ID_0926789922,0.9202452
ID_0926830825,0.96995187
ID_0926921325,0.4440647
ID_0926964383,0.42534503
ID_0927440840,0.75437224
ID_0927454074,0.18715048
ID_0927943374,0.7770674
ID_0928013817,1.0087187
ID_0928266882,0.4056543
ID_0928283765,1.0118711
ID_0928333576,0.8934306
ID_0928769785,0.79516536
ID_0928803007,0.48030514
ID_0928875689,0.49923766
ID_0928923518,0.89546365
ID_0929088734,0.32400668
ID_0929111986,0.6911272
ID_0929442680,0.5451318
ID_0929617204,0.2804408
ID_0929818211,0.23444644
ID_0930082221,0.24959734
ID_0930251305,0.9056729
ID_0931212048,0.0969193
ID_0931974617,0.15189731
ID_0932012867,0.5320169
ID_0932287251,0.6458663
ID_0932381685,0.17333591
ID_0932653995,0.8767444
ID_0932912618,0.5516797
ID_0933049669,0.9820713
ID_0933071765,0.75622535
ID_0934181280,0.44481727
ID_0934222616,0.4165908
ID_0934278085,0.64223015
ID_0934612163,0.99900067
ID_0934707393,0.65978473
ID_0934745776,0.193793
ID_0935036488,0.76548123
ID_0935362626,0.82315135
ID_0935531600,0.59579194
ID_0935590902,0.316406
ID_0935606667,0.3526793
ID_0935664638,0.35949916
ID_0936243954,0.6442168
ID_0936269676,0.5950865
ID_0936502285,0.90672886
ID_0936763607,0.30308983
ID_0936894221,0.41607043
ID_0936899800,0.30398747
ID_0936976672,0.68591785
ID_0937496103,1.2802937
ID_0937525027,0.81606114
ID_0937848918,0.5125613
ID_0938084161,0.7244246
ID_0938113173,0.7872047
ID_0938282716,0.4334625
ID_0939040915,0.2129634
ID_0939239577,0.9626013
ID_0940023254,1.049824
ID_0940269419,0.8546394
ID_0940329205,0.44384727
ID_0940344418,0.99639845
ID_0940434842,0.28495735
ID_0940627372,0.1882078
ID_0941196618,0.6181606
ID_0941270831,0.93490946
ID_0941296732,0.86209357
ID_0941648120,0.51714444
ID_0942267779,0.3158561
ID_0942409475,0.8954185
ID_0942868603,0.6076365
ID_0942891816,0.95077026
ID_0942980429,1.0027356
ID_0942990550,0.4512519
ID_0942997110,0.2613615
ID_0943171624,0.720194
ID_0943243259,0.51907265
ID_0943436588,0.420662
ID_0943540178,0.884759
ID_0943936131,0.27647197
ID_0943975350,0.46951288
ID_0944631088,0.7396658
ID_0944889452,0.47286367
ID_0944996098,0.863793
ID_0945253329,0.71459544
ID_0945331208,0.55658937
ID_0945486417,0.21424687
ID_0945902843,0.8402132
ID_0945924194,0.38527504
ID_0946223300,0.28477037
ID_0946290002,0.17702088
ID_0946323798,0.98088235
ID_0946601507,0.73111886
ID_0947100744,0.57407564
ID_0947110090,0.6909588
ID_0947143072,0.6318319
ID_0947395987,1.0885596
ID_0947655064,1.0902667
ID_0947691856,0.45098585
ID_0947711417,0.8375166
ID_0947838400,0.4221195
ID_0947937663,0.44038448
ID_0948103271,0.2699185
ID_0948578417,1.0155625
ID_0948724925,0.35365272
ID_0948752287,0.28290603
ID_0948913999,0.560756
ID_0948954919,0.38061488
ID_0949272723,0.77936184
ID_0949474436,0.506371
ID_0949805697,0.6084719
ID_0949890836,0.047289968
ID_0950347788,0.44245568
ID_0950712086,0.30343503
ID_0951017418,0.6845878
ID_0951084115,0.42249286
ID_0951767814,0.34873107
ID_0951953223,0.5982872
ID_0952050289,0.9776003
ID_0952249350,0.51471317
ID_0952362257,0.46802545
ID_0952454289,0.17583925
ID_0952618376,0.8214233
ID_0952683036,0.9848665
ID_0952744917,0.5663311
ID_0953098799,0.32760885
ID_0953289257,0.9943284
ID_0953360315,0.24517107
ID_0953391808,0.9649489
ID_0953408589,0.8309234
ID_0953457230,0.38970324
ID_0953459658,0.67197263
ID_0953622010,0.57199186
ID_0953910471,0.586727
ID_0954284130,0.37988043
ID_0954352183,0.93178236
ID_0954541963,0.99689674
ID_0954701508,0.5964623
ID_0954717313,0.36516082
ID_0954813607,0.04243511
ID_0954937600,0.50110435
ID_0955165331,0.53871036
ID_0955969138,0.772882
ID_0956299278,0.94292057
ID_0956425211,0.627406
ID_0957000368,0.75705826
ID_0957471117,0.47487822
ID_0957499945,0.5095422
ID_0957716750,0.69338197
ID_0957936044,0.7708949
ID_0957963912,0.2543261
ID_0958063712,0.8468196
ID_0958118030,0.8112242
ID_0958640579,0.4115535
ID_0959055102,0.4716621
ID_0959064206,0.33805025
ID_0959124476,0.95966494
ID_0959243223,0.58252835
ID_0959496364,0.4713562
ID_0959744907,0.67418456
ID_0960310844,0.97750807
ID_0960322626,0.56613797
ID_0960507232,0.43292847
ID_0960747812,0.39623886
ID_0961204025,0.41238892
ID_0961308705,0.0984385
ID_0961572527,0.3375028
ID_0961749331,0.4857287
ID_0961818514,0.95354176
ID_0961876317,0.41937017
ID_0961944125,0.79653585
ID_0963100212,0.27368122
ID_0963131846,0.8789634
ID_0963338943,0.6428747
ID_0963388055,0.6943459
ID_0964179366,0.58349824
ID_0964550977,0.29072607
ID_0964610372,0.40091243
ID_0964833526,0.58154416
ID_0965096779,0.69309783
ID_0965301784,0.3832345
ID_0965413827,0.585812
ID_0965427441,0.998798
ID_0965479387,0.6982577
ID_0965846597,0.5367001
ID_0966227963,0.39543635
ID_0966585796,0.98616576
ID_0966781761,0.25951266
ID_0966871773,0.7233006
ID_0966957077,0.94312006
ID_0966976789,0.86981
ID_0967339113,0.605491
ID_0967468088,0.58453816
ID_0967757730,0.8451344
ID_0967777799,0.26052234
ID_0968036416,0.6848887
ID_0968130081,1.0020165
ID_0968411938,0.5213995
ID_0968414805,0.0247567
ID_0968494295,0.30018947
ID_0968647438,0.9102259
ID_0969116303,0.7280899
ID_0969263423,0.28819674
ID_0969316476,0.7867072
ID_0969537230,0.811536
ID_0969586169,0.23983854
ID_0970368591,0.65523374
ID_0970402044,0.45516095
ID_0970406543,0.9749652
ID_0970551623,0.38882104
ID_0970703252,0.12514186
ID_0970778875,0.59582496
ID_0971122162,0.058940142
ID_0971257572,0.56326735
ID_0971469358,0.9218261
ID_0971547545,0.58011603
ID_0972305646,0.5641402
ID_0972399102,0.42578396
ID_0972408654,0.93658245
ID_0972637535,0.8136363
ID_0972876600,0.7448629
ID_0972994814,0.2392722
ID_0973588869,0.7155724
ID_0974233079,0.2723989
ID_0974289664,0.27056098
ID_0975053891,0.5080011
ID_0975269895,0.98408777
ID_0975550887,0.13919216
ID_0975916207,0.5258557
ID_0977033184,0.39980125
ID_0977335146,0.38971168
ID_0977556504,0.82208574
ID_0977603694,0.9069419
ID_0977744471,0.29296213
ID_0977847185,0.80881023
ID_0978241854,0.8560151
ID_0978387878,1.0060652
ID_0978418606,0.4203021
ID_0979205710,0.5885828
ID_0979575031,0.5187827
ID_0979625033,0.71167284
ID_0979968440,0.31598806
ID_0981702653,0.29367733
ID_0981788827,0.06884509
ID_0981896621,0.34590304
ID_0981917536,0.37792462
ID_0981921004,0.53690326
ID_0982528705,0.7891678
ID_0982544415,0.21025422
ID_0983045929,0.6142754
ID_0983213060,0.27098948
ID_0983271955,0.3309671
ID_0983554334,0.4793798
ID_0984048788,0.21729773
ID_0984340847,0.39495707
ID_0984693486,0.63374317
ID_0984699713,0.9845135
ID_0984756508,0.6555631
ID_0984946915,0.64747274
ID_0985246501,0.53371525
ID_0985266281,0.94941705
ID_0985408644,0.27376127
ID_0985446191,0.5624498
ID_0986941198,0.34239405
ID_0987184040,0.53107893
ID_0987224787,0.6793297
ID_0987274437,0.34342098
ID_0987367525,0.29762715
ID_0987629824,0.61060745
ID_0987634022,0.3653349
ID_0987765194,0.9577622
ID_0988048417,0.3109089
ID_0988181547,0.36081785
ID_0988826707,0.8347751
ID_0989049595,0.50280666
ID_0989090284,0.87328064
ID_0989143233,0.9959388
ID_0989479374,0.9185604
ID_0989559091,0.9222485
ID_0989695945,0.3231514
ID_0989884891,0.9929391
ID_0990073076,0.7569407
ID_0990356550,0.7646837
ID_0990944318,0.33272746
ID_0990966904,0.16814879
ID_0991206361,0.6284715
ID_0991492743,0.34740078
ID_0991578614,0.4136027
ID_0991582619,0.24840641
ID_0992119156,0.6236756
ID_0992135595,0.8720443
ID_0993118456,0.8959328
ID_0993200421,0.880198
ID_0993224936,0.4433029
ID_0993518698,0.23591769
ID_0994129620,0.24182808
ID_0994173405,0.00017485023
ID_0994397065,0.13273156
ID_0994938785,0.6313622
ID_0995015538,0.46884695
ID_0995237368,1.0460429
ID_0995421586,1.0548068
ID_0995593720,0.40826306
ID_0995618171,0.44373688
ID_0995722996,0.4073327
ID_0995933634,0.6577003
ID_0996000800,0.4745118
ID_0996087514,0.29325086
ID_0996210829,0.19574928
ID_0996486293,0.5422271
ID_0996774494,0.48867878
ID_0997063342,0.55933434
ID_0997120910,0.29125565
ID_0997327727,0.43905938
ID_0997458012,0.33318657
ID_0997474727,1.0222702
ID_0997487557,0.14647308
ID_0998013518,0.2894395
ID_0998103058,0.5615177
ID_0999387217,0.18678376
ID_0999431969,0.8648679
ID_0999518141,0.44867915
ID_0999527021,0.43295196
ID_1000378454,0.1639792
ID_1000934548,0.9955672
ID_1001199491,0.37943822
ID_1001472523,0.7345008
ID_1001518097,0.1906997
ID_1002135260,0.4289488
ID_1002158526,0.8025149
ID_1002175651,0.9173887
ID_1002184765,0.40675288
ID_1002272541,1.045299
ID_1002826318,0.6323893
ID_1002881068,0.94792247
ID_1003308769,0.45912132
ID_1003404932,0.2642342
ID_1003659132,0.3255192
ID_1003719719,0.2504403
ID_1004106209,0.47982842
ID_1004439040,0.42779908
ID_1004513354,1.0080266
ID_1005349929,0.92892665
ID_1005392917,0.98361486
ID_1006161356,0.5943438
ID_1006167717,0.2116076
ID_1006623601,0.5081564
ID_1006778705,0.7495903
ID_1006878321,0.877863
ID_1006911057,0.6187878
ID_1007279219,0.69063807
ID_1007304545,0.7837448
ID_1007474855,0.63220143
ID_1008757292,0.19272053
ID_1008989399,0.6741338
ID_1009329735,0.26440483
ID_1009470111,0.6549473
ID_1009761266,0.15095133
ID_1009840227,0.21827614
ID_1009881592,0.24518791
ID_1009919153,0.8396226
ID_1010037795,0.9251559
ID_1010085086,0.6316096
ID_1010243619,0.77620494
ID_1010843518,0.55543774
ID_1011106914,0.88520515
ID_1011238938,0.7644375
ID_1011445032,0.65352166
ID_1011638833,0.4723518
ID_1011675924,0.53420454
ID_1012507086,0.50294715
ID_1012726283,0.49089122
ID_1012939384,0.6235834
ID_1013063230,0.92536473
ID_1013181634,0.65139157
ID_1013841205,0.6458907
ID_1013974330,0.57904685
ID_1014090295,0.33723044
ID_1014115182,0.2044656
ID_1014340891,0.4310397
ID_1014486777,0.9527948
ID_1014915883,0.40979868
ID_1015029569,0.939891
ID_1015468388,0.9906682
ID_1016013874,0.80203885
ID_1016212107,0.252101
ID_1016323187,0.32751715
ID_1016344498,0.578698
ID_1017041603,0.90242946
ID_1017075679,0.4190277
ID_1017101020,0.8239263
ID_1017164459,0.39149302
ID_1017511553,0.5699214
ID_1017717170,0.8995812
ID_1017819101,0.7204882
ID_1017866132,0.60572755
ID_1017896264,0.1746889
ID_1018045381,0.43389845
ID_1018201775,0.3902343
ID_1018333580,0.5165531
ID_1018399644,0.5793837
ID_1018481889,0.99872303
ID_1018501643,0.8245791
ID_1018730739,0.4462145
ID_1019150250,0.39001432
ID_1019190359,0.7655449
ID_1019273996,0.9910102
ID_1019656802,0.3526245
ID_1020112723,0.98152477
ID_1020152631,0.9585827
ID_1020328706,0.5710349
ID_1020444134,0.6624755
ID_1020546259,0.21101955
ID_1020945360,0.40621728
ID_1021167538,0.37459874
ID_1021207124,0.854553
ID_1021542030,0.7218261
ID_1021568402,0.699016
ID_1021587802,0.4243763
ID_1021792057,0.23116505
ID_1022073148,0.77492857
ID_1022149870,0.59461343
ID_1022339972,0.5911401
ID_1022462976,0.18826303
ID_1023036721,0.46657538
ID_1023156419,0.34113288
ID_1023298227,0.23931974
ID_1023462776,0.9706799
ID_1023609483,0.4775485
ID_1023770424,0.38805795
ID_1023909681,0.8109642
ID_1024280226,0.5883256
ID_1024491579,0.86569154
ID_1024522879,0.91533697
ID_1024696221,1.1276497
ID_1024769971,0.2244237
ID_1024892401,0.92369735
ID_1025125753,0.32036677
ID_1025302228,0.72654355
ID_1025421036,0.75579214
ID_1025991301,0.30502608
ID_1026071035,0.20902112
ID_1026193125,0.6806594
ID_1026546362,0.73877734
ID_1027090931,0.10488075
ID_1027497667,0.86957127
ID_1027545587,0.9803518
ID_1027709991,0.43483335
ID_1027785225,0.31739184
ID_1027876289,0.68073165
ID_1028368079,0.24476078
ID_1028573126,0.22296238
ID_1029009072,0.43191057
ID_1029409860,0.3713687
ID_1029597902,0.45777825
